"Species_SubSpecies","Species_SubSpecies.ORIG","Squished","Brackets.detected","Number.detected","Unique","Matched","Fuzzy","Fuzzy.toomany","Fuzzy.two","Fuzzy.one","Fuzzy.dist","OriSeq","Subseq","taxonID","scientificNameID","localID","scientificName","taxonRank","parentNameUsageID","scientificNameAuthorship","family","subfamily","tribe","subtribe","genus","subgenus","specificEpithet","infraspecificEpithet","verbatimTaxonRank","nomenclaturalStatus","namePublishedIn","taxonomicStatus","acceptedNameUsageID","originalNameUsageID","nameAccordingToID","taxonRemarks","references","source","majorGroup","tplID","Hybrid","New.accepted","Old.status","Old.ID","Old.name"
"Potentilla pensylvanica L.","Potentilla pensylvanica L.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,3,119,4,"wfo-0001005063","urn:lsid:ipni.org:names:209430-2","3699","Potentilla pensylvanica","species","wfo-4000031030","L.","Rosaceae","","",NA,"Potentilla","","pensylvanica","","species","Valid","Mant. Pl. 1: 76 (1767)","Accepted","","",NA,"Source in seed data: rjp Update namepublishedIn from Mantissa plantarum ; 1767 76 1767  to Mant. Pl. 1: 76 (1767), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/rjp-","http://www.theplantlist.org/tpl1.1/record/rjp-3699","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","rjp-3699","",FALSE,"","",""
"Potentilla supina L.","Potentilla supina L.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,9,120,1,"wfo-0000984693","","11612","Potentilla supina  var. ternata","variety","wfo-0000991597","Peterm.","Rosaceae","","",NA,"Potentilla","","supina","ternata","variety","Valid","Analytischer Pflanzenschl?ssel ; 1846 125 1846","Accepted","","",NA,"Source in seed data: rjp More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/rjp-11612 >The Plant List v.1.1.</a> Originally in <a href=http://www.theplantlist.org/tpl/record/rjp-11612 >The Plant List v.1.0</a>","http://www.theplantlist.org/tpl1.1/record/rjp-11612","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","rjp-11612","",TRUE,"Synonym","wfo-0000984695","Potentilla supina f. ternata"
"Potentilla thuringiaca Bernh. ex Link","Potentilla thuringiaca Bernh. ex Link",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,15,121,1,"wfo-0001018725","urn:lsid:ipni.org:names:729121-1","9588","Potentilla thuringiaca","species","wfo-4000031030","Bernh. ex Link","Rosaceae","","",NA,"Potentilla","","thuringiaca","","species","Valid","Enum. Hort. Berol. Alt. 2: 64 (1822)","Accepted","","",NA,"Source in seed data: rjp Update namepublishedIn from Enum. Hort. Berol. Alt. 2: 64. 1822 [Jan-Jun 1822]  to Enum. Hort. Berol. Alt. 2: 64 (1822), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.thep","http://www.theplantlist.org/tpl1.1/record/rjp-9588","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","rjp-9588","",FALSE,"","",""
"Prunus domestica L.","Prunus domestica L.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,11,122,1,"wfo-0000985403","urn:lsid:ipni.org:names:60459972-2","12605","Prunus domestica var. cereola","variety","","(Poir.) Pers.","Rosaceae","","",NA,"Prunus","","domestica","cereola","variety","","Syn. Pl. [Persoon] 2(1): 35. 1806 [Nov 1806]","Unchecked","","",NA,"Source in seed data: rjp Updated scientificnameAuthorship from L. to (Poir.) Pers., information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/rjp-12605 >The Plant List v.1.1.</a","http://www.theplantlist.org/tpl1.1/record/rjp-12605","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","rjp-12605","",FALSE,"","",""
"Prunus domestica L.","Prunus domestica L.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,11,122,2,"wfo-0000985406","urn:lsid:ipni.org:names:70002868-1","12609","Prunus domestica var. juliana","variety","","L.","Rosaceae","","",NA,"Prunus","","domestica","juliana","variety","","Species plantarum, edition 1 ; 1753 475 1753","Unchecked","","",NA,"Source in seed data: rjp Leave these as they are. Our data is complete. Issue is the IPNI link., information provided by Alan E. on email Oct. 14 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/rjp-12609 >The Plant L","http://www.theplantlist.org/tpl1.1/record/rjp-12609","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","rjp-12609","",FALSE,"","",""
"Prunus domestica L.","Prunus domestica L.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,11,122,3,"wfo-0000985411","urn:lsid:ipni.org:names:70002872-1","12613","Prunus domestica var. praecox","variety","","L.","Rosaceae","","",NA,"Prunus","","domestica","praecox","variety","","Species plantarum, edition 1 ; 1753 475 1753","Unchecked","","",NA,"Source in seed data: rjp Leave these as they are. Our data is complete. Issue is the IPNI link., information provided by Alan E. on email Oct. 14 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/rjp-12613 >The Plant L","http://www.theplantlist.org/tpl1.1/record/rjp-12613","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","rjp-12613","",FALSE,"","",""
"Prunus domestica L.","Prunus domestica L.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,11,122,4,"wfo-0001007437","urn:lsid:ipni.org:names:730297-1","43","Prunus spinosa","species","wfo-4000031284","L.","Rosaceae","","",NA,"Prunus","","spinosa","","species","Valid","Sp. Pl. : 475 (1753)","Accepted","","",NA,"Source in seed data: rjp Update namepublishedIn from Species plantarum, edition 1 ; 1753 475 1753  to Sp. Pl. : 475 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/re","http://www.theplantlist.org/tpl1.1/record/rjp-43","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","rjp-43","",TRUE,"Synonym","wfo-0000985988","Prunus domestica var. spinosa"
"Raphanus raphanistrum L.","Raphanus raphanistrum L.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,3,123,1,"wfo-0000402425","urn:lsid:ipni.org:names:217826-2","560470","Raphanus raphanistrum","species","wfo-4000032557","L.","Brassicaceae","","",NA,"Raphanus","","raphanistrum","","species","Valid","Sp. Pl. : 669 (1753)","Accepted","","",NA,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 669 1753  to Sp. Pl. : 669 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2422367 >The Plant ","http://www.theplantlist.org/tpl1.1/record/kew-2422367","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","kew-2422367","",FALSE,"","",""
"Raphanus sativus L.","Raphanus sativus L.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,8,124,1,"wfo-0001217985","urn:lsid:ipni.org:names:77159305-1","4104291","Raphanus raphanistrum  subsp. sativus","subspecies","wfo-0000402425","(L.) Domin","Brassicaceae","","",NA,"Raphanus","","raphanistrum","sativus","subspecies","Valid","Beih. Bot. Centralbl. 26(2): 255 (1910)","Accepted","","",NA,"Source in seed data: tro Update namepublishedIn from  to Beih. Bot. Centralbl. 26(2): 255 (1910), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/tro-4104291 >The Plan","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77159305-1","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","tro-4104291","",TRUE,"Synonym","wfo-0001388617","Raphanus sativus var. lobo"
"Reseda lutea L.","Reseda lutea L.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,9,125,1,"wfo-0001393416","urn:lsid:ipni.org:names:133930-3","133930-3","Reseda lutea var. lutea","variety","","L.","Resedaceae","","",NA,"Reseda","","lutea","lutea","variety","","- =  Mededelingen Landbouehogeschool Wageningen. Nederland] (30 Aug. 1978) 242.","Unchecked","","",NA,"Source in seed data: ipni Updated majorGroup from  to A, information provided by Alan E. on email Mar 08 2021","","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","","",FALSE,"","",""
"Rheum rhabarbarum L.","Rheum rhabarbarum L.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,3,126,1,"wfo-0000404478","urn:lsid:ipni.org:names:301818-2","563655","Rheum rhabarbarum","species","wfo-4000032935","L.","Polygonaceae","","",NA,"Rheum","","rhabarbarum","","species","Valid","Sp. Pl. : 372 (1753)","Accepted","","",NA,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 372 1753  to Sp. Pl. : 372 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2425570 >The Plant ","http://www.theplantlist.org/tpl1.1/record/kew-2425570","The Caryophyllales Taxonomic Expert Network","A","kew-2425570","",FALSE,"","",""
"Rhinanthus alectorolophus","Rhinanthus alectorolophus (Scop.) Pollich",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,127,1,"wfo-0000463700","urn:lsid:ipni.org:names:808711-1","663399","Rhinanthus alectorolophus","species","wfo-4000032946","(Scop.) Pollich","Orobanchaceae","","",NA,"Rhinanthus","","alectorolophus","","species","Valid","Hist. Pl. Palat. 2: 177 (1777)","Accepted","","wfo-0000450895",NA,"Source in seed data: cmp Update namepublishedIn from Hist. Pl. Palat. 2: 177. 1777  to Hist. Pl. Palat. 2: 177 (1777), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/","http://www.theplantlist.org/tpl1.1/record/kew-2527354","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","kew-2527354","",FALSE,"","",""
"Rhinanthus angustifolius C. C. Gmelin","Rhinanthus angustifolius C. C. Gmelin",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,13,128,1,"wfo-0001137171","urn:lsid:ipni.org:names:77066909-1","29201530","Rhinanthus major","species","wfo-4000032946","L.","Orobanchaceae","","",NA,"Rhinanthus","","major","","species","Valid","Amoen. Acad. 3: 53 (1756)","Accepted","","",NA,"Source in seed data: tro Update namepublishedIn from Amoen. Acad., Linnaeus ed. 3: 53. 1756 [Sep 1756]  to Amoen. Acad. 3: 53 (1756), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org","http://www.theplantlist.org/tpl1.1/record/tro-29201530","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","tro-29201530","",TRUE,"Synonym","wfo-0000463704","Rhinanthus angustifolius"
"Ribes dikuscha Fisch. ex Turcz.","Ribes dikuscha Fisch. ex Turcz.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,17,129,1,"wfo-0000405134","urn:lsid:ipni.org:names:792658-1","564558","Ribes dikuscha","species","wfo-4000033210","Fisch. ex Turcz.","Grossulariaceae","","",NA,"Ribes","","dikuscha","","species","Valid","Bull. Soc. Imp. Naturalistes Moscou 17: 254 (1844)","Accepted","","",NA,"Source in seed data: ksu Update namepublishedIn from Bull. Soc. Imp. Naturalistes Moscou 17: 254 1844  to Bull. Soc. Imp. Naturalistes Moscou 17: 254 (1844), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=htt","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:792658-1","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","kew-2426508","",FALSE,"","",""
"Rorippa sylvestris subsp. sylvestris","Rorippa sylvestris subsp. sylvestris (L.) Besser",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,130,1,"wfo-0000399565","urn:lsid:ipni.org:names:288692-1","555390","Rorippa sylvestris","species","wfo-4000033475","(L.) Besser","Brassicaceae","","",NA,"Rorippa","","sylvestris","","species","Valid","Enum. Pl. Volh. : 27 (1821)","Accepted","","",NA,"Source in seed data: cmp Update namepublishedIn from Enum. Pl. Volh. 27 1821  to Enum. Pl. Volh. : 27 (1821), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-24171","http://www.theplantlist.org/tpl1.1/record/kew-2417195","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","kew-2417195","",TRUE,"Synonym","wfo-0001216504","Rorippa sylvestris subsp. sylvestris"
"Rumex maritimus L.","Rumex maritimus L.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,10,131,1,"wfo-0001220602","urn:lsid:ipni.org:names:224456-2","50005134","Rumex maritimus var. athrix","variety","","H.St.John","Polygonaceae","","",NA,"Rumex","","maritimus","athrix","variety","","Rhodora 17: 79. 1915","Unchecked","","",NA,"Source in seed data: tro Updated namepublishedIn from Rhodora 17(196): 79 1915  to Rhodora 17: 79. 1915 , information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/tro-50005134 ","http://www.theplantlist.org/tpl1.1/record/tro-50005134","The Caryophyllales Taxonomic Expert Network","A","tro-50005134","",FALSE,"","",""
"Rumex obtusifolius subsp. sylvestris","Rumex obtusifolius subsp. sylvestris (Lam.) Celak.",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,132,1,"wfo-0001101707","","26002545","Rumex obtusifolius subsp. sylvestris","subspecies","","Čelak.","Polygonaceae","","",NA,"Rumex","","obtusifolius","sylvestris","subspecies","","","Unchecked","","",NA,"Source in seed data: tro More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/tro-26002545 >The Plant List v.1.1.</a> Originally in <a href=http://www.theplantlist.org/tpl/record/tro-26002545 >The Plant List v.1.0</a>","http://www.theplantlist.org/tpl1.1/record/tro-26002545","The Caryophyllales Taxonomic Expert Network","A","tro-26002545","",FALSE,"","",""
"Rumex obtusifolius subsp. obtusifolius L.","Rumex obtusifolius subsp. obtusifolius L.",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,3,133,1,"wfo-0000403904","urn:lsid:ipni.org:names:310739-2","562722","Rumex obtusifolius","species","wfo-4000033616","L.","Polygonaceae","","",NA,"Rumex","","obtusifolius","","species","Valid","Sp. Pl. : 335 (1753)","Accepted","","",NA,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 335 1753  to Sp. Pl. : 335 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2424630 >The Plant ","http://www.theplantlist.org/tpl1.1/record/kew-2424630","The Caryophyllales Taxonomic Expert Network","A","kew-2424630","",TRUE,"Synonym","wfo-0000734117","Rumex obtusifolius subsp. obtusifolius"
"Rumex thyrsiflorus Fingerh.","Rumex thyrsiflorus Fingerh.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,9,134,1,"wfo-0000400074","urn:lsid:ipni.org:names:224511-2","556408","Rumex thyrsiflorus","species","wfo-4000033616","Fingerh.","Polygonaceae","","",NA,"Rumex","","thyrsiflorus","","species","Valid","Linnaea 4: 380 (1829)","Accepted","","",NA,"Source in seed data: cmp Update namepublishedIn from Linnaea 4: 380 1829  to Linnaea 4: 380 (1829), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2418220 >The Pl","http://www.theplantlist.org/tpl1.1/record/kew-2418220","The Caryophyllales Taxonomic Expert Network","A","kew-2418220","",FALSE,"","",""
"Rumex ucranicus Fisch.","Rumex ucranicus Fisch.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,7,135,1,"wfo-0000403775","urn:lsid:ipni.org:names:697589-1","562536","Rumex ucranicus","species","wfo-4000033616","Fisch.","Polygonaceae","","",NA,"Rumex","","ucranicus","","species","Valid","Novi Provent. : 36 (1819)","Accepted","","",NA,"Source in seed data: cmp Updated scientificnameAuthorship from Fisch. ex Spreng. to Fisch., information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2424444 >The Plant List","http://www.theplantlist.org/tpl1.1/record/kew-2424444","The Caryophyllales Taxonomic Expert Network","A","kew-2424444","",FALSE,"","",""
"Sanguisorba officinalis L.","Sanguisorba officinalis L.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,3,136,1,"wfo-0000983287","urn:lsid:ipni.org:names:741402-1","1010","Sanguisorba officinalis","species","wfo-4000033941","L.","Rosaceae","","",NA,"Sanguisorba","","officinalis","","species","Valid","Sp. Pl. : 116 (1753)","Accepted","","",NA,"Source in seed data: rjp Update namepublishedIn from Species plantarum, edition 1 ; 1753 116 1753  to Sp. Pl. : 116 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/re","http://www.theplantlist.org/tpl1.1/record/rjp-1010","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","rjp-1010","",FALSE,"","",""
"Saussurea alpina","Saussurea alpina (L.) DC.",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,137,1,"wfo-0000020195","urn:lsid:ipni.org:names:242074-1","GCC-442CDBC6-1B41-4D1F-9EA9-C55B6DB12100","Saussurea alpina","species","wfo-4000034182","DC.","Asteraceae","","",NA,"Saussurea","","alpina","","species","Valid","Ann. Mus. Natl. Hist. Nat. xvi.198 (1810)","Accepted","","",NA,"Source in seed data: gcc Updated scientificnameAuthorship from (L.) DC. to DC., information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/gcc-119529 >The Plant List v.1.1.</a> O","http://www.theplantlist.org/tpl1.1/record/gcc-119529","The Asteraceaae TEN","A","gcc-119529","",FALSE,"","",""
"Saxifraga hypnoides L.","Saxifraga hypnoides L.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,3,138,1,"wfo-0000494294","urn:lsid:ipni.org:names:793841-1","717649","Saxifraga hypnoides","species","wfo-4000034203","L.","Saxifragaceae","","",NA,"Saxifraga","","hypnoides","","species","Valid","Sp. Pl. : 405 (1753)","Accepted","","",NA,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 405 1753  to Sp. Pl. : 405 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2584035 >The Plant ","http://www.theplantlist.org/tpl1.1/record/kew-2584035","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","kew-2584035","",FALSE,"","",""
"Saxifraga umbrosa L.","Saxifraga umbrosa L.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,16,139,1,"wfo-0000494790","urn:lsid:ipni.org:names:794553-1","718597","Saxifraga spathularis","species","wfo-4000034203","Brot.","Saxifragaceae","","",NA,"Saxifraga","","spathularis","","species","Valid","Fl. Lusit. 1: 172 (1804)","Accepted","","",NA,"Source in seed data: cmp Update namepublishedIn from Fl. Lusit. 1: 172 1804  to Fl. Lusit. 1: 172 (1804), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2584985 >","http://www.theplantlist.org/tpl1.1/record/kew-2584985","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","kew-2584985","",TRUE,"Synonym","wfo-0000736237","Saxifraga umbrosa var. serratifolia"
"Secale cereale L.","Secale cereale L.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,10,140,1,"wfo-0000898524","urn:lsid:ipni.org:names:421164-1","441740","Secale cereale","species","wfo-4000034915","L.","Poaceae","","",NA,"Secale","","cereale","","species","Valid","Sp. Pl. : 84 (1753)","Accepted","","",NA,"Source in seed data: wcs Update namepublishedIn from Sp. Pl. 84 1753  to Sp. Pl. : 84 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-441740 >The Plant Lis","http://www.theplantlist.org/tpl1.1/record/kew-441740","The Poaceae TEN","A","kew-441740","",TRUE,"Synonym","wfo-0000898541","Secale cereale var. vernum"
"Senecio vernalis Waldst. & Kit.","Senecio vernalis Waldst. & Kit.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,TRUE,FALSE,15,141,1,"wfo-0000040241","urn:lsid:ipni.org:names:248180-1","GCC-D1ABA296-7562-4303-8517-F199B3A77CFD","Senecio vernalis","species","","Hoppe ex DC.","Asteraceae","","",NA,"Senecio","","vernalis","","species","","Prodr. [A. P. de Candolle] 6: 351. 1838 [1837 publ. early Jan 1838]","Unchecked","","",NA,"Source in seed data: gcc Updated namePublishedIn from Prodr. (DC.) 6: 351 1838  to Prodr. [A. P. de Candolle] 6: 351. 1838 [1837 publ. early Jan 1838] , according to IPNI. Information provided by Alan E. on email Jul. 15 2020. More details could be found","http://www.theplantlist.org/tpl1.1/record/gcc-138915","The Asteraceaae TEN","A","gcc-138915","",FALSE,"","",""
"Senecio vernalis Waldst. & Kit.","Senecio vernalis Waldst. & Kit.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,TRUE,FALSE,15,141,2,"wfo-0000088033","urn:lsid:ipni.org:names:248179-1","GCC-18F20643-65BB-4B69-A690-5239A481E50E","Senecio vernalis","species","wfo-4000035060","Waldst. & Kit.","Asteraceae","","",NA,"Senecio","","vernalis","","species","Valid","Descr. Icon. Pl. Hung. 1: 23, t. 24 (1799-1802)","Accepted","","",NA,"Source in seed data: gcc Update namepublishedIn from Descr. Icon. Pl. Hung. 1: 23, t. 24. [1799-1802]  to Descr. Icon. Pl. Hung. 1: 23, t. 24 (1799-1802), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http:/","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:248179-1","The Asteraceaae TEN","A","gcc-44379","",FALSE,"","",""
"Senecio vernalis Waldst. & Kit.","Senecio vernalis Waldst. & Kit.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,TRUE,FALSE,15,141,3,"wfo-0000119280","urn:lsid:ipni.org:names:248181-1","GCC-8C3E2D2F-F87B-4138-89CF-6DE180F2427D","Senecio vernalis","species","","Franch.","Asteraceae","","",NA,"Senecio","","vernalis","","species","","Bull. Soc. Bot. France 39: 285. 1892","Unchecked","","",NA,"Source in seed data: gcc Updated namePublishedIn from Bull. Soc. Bot. France 39: 285 1892  to Bull. Soc. Bot. France 39: 285. 1892 , according to IPNI. Information provided by Alan E. on email Jul. 15 2020. More details could be found in <a href=http://w","http://www.theplantlist.org/tpl1.1/record/gcc-80577","The Asteraceaae TEN","A","gcc-80577","",FALSE,"","",""
"Silene flos-cuculi","Silene flos-cuculi (L.) Greuter & Burdet",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,142,1,"wfo-0000438691","urn:lsid:ipni.org:names:911444-1","622340","Silene flos-cuculi","species","wfo-4000035363","(L.) Greuter & Burdet","Caryophyllaceae","","",NA,"Silene","","flos-cuculi","","species","Valid","Willdenowia 12: 189 (1982)","Accepted","","wfo-0000360010",NA,"Source in seed data: cmp Update namepublishedIn from Willdenowia 12: 189 1982  to Willdenowia 12: 189 (1982), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-24855","http://www.theplantlist.org/tpl1.1/record/kew-2485564","The Caryophyllales Taxonomic Expert Network","A","kew-2485564","",FALSE,"","",""
"Silene flos-cuculi","Silene flos-cuculi (L.) Greuter & Burdet",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,142,2,"wfo-0000438691","urn:lsid:ipni.org:names:911444-1","622340","Silene flos-cuculi","species","wfo-4000035363","(L.) Greuter & Burdet","Caryophyllaceae","","",NA,"Silene","","flos-cuculi","","species","Valid","Willdenowia 12: 189 (1982)","Accepted","","wfo-0000360010",NA,"Source in seed data: cmp Update namepublishedIn from Willdenowia 12: 189 1982  to Willdenowia 12: 189 (1982), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-24855","http://www.theplantlist.org/tpl1.1/record/kew-2485564","The Caryophyllales Taxonomic Expert Network","A","kew-2485564","",TRUE,"Synonym","wfo-0001292406","Silene flos-cuculi"
"Silene noctiflora L.","Silene noctiflora L.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,3,143,1,"wfo-0000440809","urn:lsid:ipni.org:names:304203-2","625410","Silene noctiflora","species","wfo-4000035363","L.","Caryophyllaceae","","",NA,"Silene","","noctiflora","","species","Valid","Sp. Pl. : 419 (1753)","Accepted","","",NA,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 419 1753  to Sp. Pl. : 419 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2488646 >The Plant ","http://www.theplantlist.org/tpl1.1/record/kew-2488646","The Caryophyllales Taxonomic Expert Network","A","kew-2488646","",FALSE,"","",""
"Sinapis alba L.","Sinapis alba L.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,8,144,1,"wfo-0000432649","urn:lsid:ipni.org:names:288952-1","613316","Sinapis alba","species","wfo-4000035420","L.","Brassicaceae","","",NA,"Sinapis","","alba","","species","Valid","Sp. Pl. : 668 (1753)","Accepted","","",NA,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 668 1753  to Sp. Pl. : 668 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2476404 >The Plant ","http://www.theplantlist.org/tpl1.1/record/kew-2476404","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","kew-2476404","",TRUE,"Synonym","wfo-0001038244","Sinapis alba var. alba"
"Sisymbrium altissimum L.","Sisymbrium altissimum L.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,3,145,1,"wfo-0000432490","urn:lsid:ipni.org:names:289144-1","613016","Sisymbrium altissimum","species","wfo-4000035549","L.","Brassicaceae","","",NA,"Sisymbrium","","altissimum","","species","Valid","Sp. Pl. : 659 (1753)","Accepted","","",NA,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 659 1753  to Sp. Pl. : 659 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2476102 >The Plant ","http://www.theplantlist.org/tpl1.1/record/kew-2476102","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","kew-2476102","",FALSE,"","",""
