"","Species_SubSpecies","Species_SubSpecies.ORIG","Squished","Brackets.detected","Number.detected","Unique","Matched","Fuzzy","Fuzzy.toomany","Fuzzy.two","Fuzzy.one","Fuzzy.dist","OriSeq","Subseq","taxonID","scientificNameID","localID","scientificName","taxonRank","parentNameUsageID","scientificNameAuthorship","family","subfamily","tribe","subtribe","genus","subgenus","specificEpithet","infraspecificEpithet","verbatimTaxonRank","nomenclaturalStatus","namePublishedIn","taxonomicStatus","acceptedNameUsageID","originalNameUsageID","nameAccordingToID","taxonRemarks","references","source","majorGroup","tplID","Hybrid","New.accepted","Old.status","Old.ID","Old.name"
"35","Asperugo procumbens L.","Asperugo procumbens L.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,3,22,1,"wfo-0000552204","urn:lsid:ipni.org:names:113506-1","788152","Asperugo procumbens","species","wfo-4000003291","L.","Boraginaceae","","",NA,"Asperugo","","procumbens","","species","Valid","Sp. Pl. : 138 (1753)","Accepted","","",NA,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 1: 138. 1753 [1 May 1753]  to Sp. Pl. : 138 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-26","http://www.theplantlist.org/tpl1.1/record/kew-2656106","The Boraginaceae TEN","A","kew-2656106","",FALSE,"","",""
"36","Astragalus danicus Retz.","Astragalus danicus Retz.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,6,23,1,"wfo-0000213553","urn:lsid:ipni.org:names:477044-1","8620","Astragalus danicus","species","wfo-4000003460","Retz.","Fabaceae","","",NA,"Astragalus","","danicus","","species","Valid","Observ. Bot.3: 41 (1783)","Accepted","","",NA,"Source in seed data: ildis Update namepublishedIn from  to Observ. Bot. 3: 41 (1783), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/ild-8620 >The Plant List v.1.1.</","https://www.legumedata.org/taxonomy/taxon/658773","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","ild-8620","",FALSE,"","",""
"37","Barbarea stricta Andrz.","Barbarea stricta Andrz.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,TRUE,FALSE,7,24,1,"wfo-0000560052","urn:lsid:ipni.org:names:278905-1","801577","Barbarea stricta","species","wfo-4000004049","Andrz.","Brassicaceae","","",NA,"Barbarea","","stricta","","species","Valid","Enum. Pl. Volh. : 72 (1821)","Accepted","","",NA,"Source in seed data: cmp Updated scientificnameAuthorship from Andrz. ex Besser to Andrz., information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2669701 >The Plant List ","http://www.theplantlist.org/tpl1.1/record/kew-2669701","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","kew-2669701","",FALSE,"","",""
"38","Barbarea stricta Andrz.","Barbarea stricta Andrz.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,TRUE,FALSE,7,24,2,"wfo-0000560064","urn:lsid:ipni.org:names:29455-2","801588","Barbarea vulgaris","species","wfo-4000004049","W.T.Aiton","Brassicaceae","","",NA,"Barbarea","","vulgaris","","species","Valid","Hortus Kew. 4: 109 (1812)","Accepted","","wfo-0000678484",NA,"Source in seed data: cmp Updated scientificnameAuthorship from R.Br. to W.T.Aiton, information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2669712 >The Plant List v.1.1.</","http://www.theplantlist.org/tpl1.1/record/kew-2669712","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","kew-2669712","",TRUE,"Synonym","wfo-0000560053","Barbarea stricta"
"39","Barbarea stricta Andrz.","Barbarea stricta Andrz.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,TRUE,FALSE,7,24,3,"wfo-0000560020","urn:lsid:ipni.org:names:278881-1","801549","Barbarea orthoceras","species","wfo-4000004049","Ledeb.","Brassicaceae","","",NA,"Barbarea","","orthoceras","","species","Valid","Hort. Dorp.  (1824)","Accepted","","",NA,"Source in seed data: cmp Update namepublishedIn from Hort. Dorp. 1824  to Hort. Dorp.  (1824), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2669673 >The Plant L","http://www.theplantlist.org/tpl1.1/record/kew-2669673","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","kew-2669673","",TRUE,"Synonym","wfo-0000560054","Barbarea stricta"
"40","Barbarea vulgaris W.T. Aiton","Barbarea vulgaris W.T. Aiton",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,11,25,1,"wfo-0000560064","urn:lsid:ipni.org:names:29455-2","801588","Barbarea vulgaris","species","wfo-4000004049","W.T.Aiton","Brassicaceae","","",NA,"Barbarea","","vulgaris","","species","Valid","Hortus Kew. 4: 109 (1812)","Accepted","","wfo-0000678484",NA,"Source in seed data: cmp Updated scientificnameAuthorship from R.Br. to W.T.Aiton, information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2669712 >The Plant List v.1.1.</","http://www.theplantlist.org/tpl1.1/record/kew-2669712","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","kew-2669712","",FALSE,"","",""
"41","Beckmannia syzigachne","Beckmannia syzigachne (Steud.) Fernald",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,26,1,"wfo-0000853648","urn:lsid:ipni.org:names:30332-2","399194","Beckmannia syzigachne","species","wfo-4000004295","Fernald","Poaceae","","",NA,"Beckmannia","","syzigachne","","species","Valid","Rhodora 30: 27 (1928)","Accepted","","wfo-0000886576",NA,"Source in seed data: wcs Updated scientificnameAuthorship from (Steud.) Fernald to Fernald, information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-399194 >The Plant List ","http://www.theplantlist.org/tpl1.1/record/kew-399194","The Poaceae TEN","A","kew-399194","",FALSE,"","",""
"42","Bellis perennis L.","Bellis perennis L.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,7,27,1,"wfo-0000072578","urn:lsid:ipni.org:names:184409-1","GCC-B92D99A7-DDB5-422F-A14C-362FBC207915","Bellis perennis","species","wfo-4000004367","L.","Asteraceae","","",NA,"Bellis","","perennis","","species","Valid","Sp. Pl. : 886 (1753)","Accepted","","",NA,"Source in seed data: gcc Update namepublishedIn from Sp. Pl. 886 1753  to Sp. Pl. : 886 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/gcc-29324 >The Plant Li","http://www.theplantlist.org/tpl1.1/record/gcc-29324","The Asteraceaae TEN","A","gcc-29324","",TRUE,"Synonym","wfo-0000131064","Bellis perennis f. plena"
"43","Berteroa incana","Berteroa incana (L.) DC.",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,28,1,"wfo-0000564515","urn:lsid:ipni.org:names:278924-1","806985","Berteroa incana","species","wfo-4000004509","(L.) DC.","Brassicaceae","","",NA,"Berteroa","","incana","","species","Valid","Syst. Nat. 2: 291 (1821)","Accepted","","wfo-0000529545",NA,"Source in seed data: cmp Update namepublishedIn from Syst. Nat. [Candolle] 2: 291. 1821 [late May 1821]  to Syst. Nat. 2: 291 (1821), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org","http://www.theplantlist.org/tpl1.1/record/kew-2675159","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","kew-2675159","",FALSE,"","",""
"44","Brassica rapa subsp. campestris","Brassica rapa subsp. campestris (L.) A.R. Clapham",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,29,1,"wfo-0000571544","urn:lsid:ipni.org:names:279485-1","814347","Brassica rapa","species","wfo-4000005345","L.","Brassicaceae","","",NA,"Brassica","","rapa","","species","Valid","Sp. Pl. : 666 (1753)","Accepted","","",NA,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 666 1753  to Sp. Pl. : 666 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2682652 >The Plant ","http://www.theplantlist.org/tpl1.1/record/kew-2682652","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","kew-2682652","",TRUE,"Synonym","wfo-0000571553","Brassica rapa subsp. campestris"
"45","Bromus arvensis L.","Bromus arvensis L.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,9,30,1,"wfo-0000855198","urn:lsid:ipni.org:names:393536-1","400659","Bromus arvensis","species","wfo-4000005481","L.","Poaceae","","",NA,"Bromus","","arvensis","","species","Valid","Sp. Pl. : 77 (1753)","Accepted","","",NA,"Source in seed data: wcs Update namepublishedIn from Sp. Pl. 77 1753  to Sp. Pl. : 77 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-400659 >The Plant Lis","http://www.theplantlist.org/tpl1.1/record/kew-400659","The Poaceae TEN","A","kew-400659","",TRUE,"Synonym","wfo-0000855202","Bromus arvensis f. degener"
"46","Bromus arvensis L.","Bromus arvensis L.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,9,30,2,"wfo-0000855198","urn:lsid:ipni.org:names:393536-1","400659","Bromus arvensis","species","wfo-4000005481","L.","Poaceae","","",NA,"Bromus","","arvensis","","species","Valid","Sp. Pl. : 77 (1753)","Accepted","","",NA,"Source in seed data: wcs Update namepublishedIn from Sp. Pl. 77 1753  to Sp. Pl. : 77 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-400659 >The Plant Lis","http://www.theplantlist.org/tpl1.1/record/kew-400659","The Poaceae TEN","A","kew-400659","",TRUE,"Synonym","wfo-0000855219","Bromus arvensis var. laxus"
"47","Bromus inermis Leyss.","Bromus inermis Leyss.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,TRUE,FALSE,7,31,1,"wfo-0000855743","urn:lsid:ipni.org:names:74816-3","401195","Bromus inermis","species","wfo-4000005481","Leyss.","Poaceae","","",NA,"Bromus","","inermis","","species","Valid","Flora Halensis 1761","Accepted","","",NA,"Source in seed data: wcs Updated namepublishedIn from Fl. Halens. 16 1761  to Flora Halensis 1761 , information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-401195 >The Pla","http://www.theplantlist.org/tpl1.1/record/kew-401195","The Poaceae TEN","A","kew-401195","",FALSE,"","",""
"48","Bromus inermis Leyss.","Bromus inermis Leyss.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,TRUE,FALSE,7,31,2,"wfo-0000855271","urn:lsid:ipni.org:names:393562-1","400733","Bromus biebersteinii","species","wfo-4000005481","Roem. & Schult.","Poaceae","","",NA,"Bromus","","biebersteinii","","species","Valid","Syst. Veg., ed. 15 bis 2: 638 (1817)","Accepted","","",NA,"Source in seed data: wcs Update namepublishedIn from Syst. Veg., ed. 15 bis [Roemer & Schultes] 2: 638. 1817 [Nov 1817]  to Syst. Veg., ed. 15 bis 2: 638 (1817), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href","http://www.theplantlist.org/tpl1.1/record/kew-400733","The Poaceae TEN","A","kew-400733","",TRUE,"Synonym","wfo-0000855744","Bromus inermis"
"49","Calamagrostis epigejos","Calamagrostis epigejos (L.) Roth",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,32,1,"wfo-0000857259","urn:lsid:ipni.org:names:394433-1","402643","Calamagrostis epigejos","species","wfo-4000005939","(L.) Roth","Poaceae","","",NA,"Calamagrostis","","epigejos","","species","Valid","Tent. Fl. Germ. 1: 34 (1788)","Accepted","","wfo-0000850947",NA,"Source in seed data: wcs Update namepublishedIn from Tent. Fl. Germ. 1: 34. 1788 [Feb-Apr 1788]  to Tent. Fl. Germ. 1: 34 (1788), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl","http://www.theplantlist.org/tpl1.1/record/kew-402643","The Poaceae TEN","A","kew-402643","",FALSE,"","",""
"50","Campanula glomerata L.","Campanula glomerata L.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,3,33,1,"wfo-0000827269","urn:lsid:ipni.org:names:140364-1","364698","Campanula glomerata","species","wfo-4000006381","L.","Campanulaceae","","",NA,"Campanula","","glomerata","","species","Valid","Sp. Pl. : 166 (1753)","Accepted","","",NA,"Source in seed data: wcs Update namepublishedIn from Sp. Pl. 1: 166. 1753 [1 May 1753]  to Sp. Pl. : 166 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-36","http://www.theplantlist.org/tpl1.1/record/kew-364698","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","kew-364698","",FALSE,"","",""
"51","Campanula glomerata L.","Campanula glomerata L.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,3,33,2,"wfo-0000827270","urn:lsid:ipni.org:names:140365-1","364699","Campanula glomerata","species","","Hegetschw.","Campanulaceae","","",NA,"Campanula","","glomerata","","species","","Fl. Schweiz : 235 (1839)","Unchecked","","",NA,"Source in seed data: wcs Update namepublishedIn from Fl. Schweiz [Hegetschweiler] 235. [Dec 1838-Jan 1839]  to Fl. Schweiz : 235 (1839), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:140365-1","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","kew-364699","",FALSE,"","",""
"52","Capsella bursa-pastoris","Capsella bursa-pastoris (L.) Medik.",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,34,1,"wfo-0000585589","urn:lsid:ipni.org:names:279929-1","829427","Capsella bursa-pastoris","species","wfo-4000006621","Medik.","Brassicaceae","","",NA,"Capsella","","bursa-pastoris","","species","Valid","Pflanzeng. 85.","Accepted","","wfo-0000410870",NA,"Source in seed data: cmp Updated scientificnameAuthorship from (L.) Medik. to Medik., information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2697999 >The Plant List v.1.1","http://www.theplantlist.org/tpl1.1/record/kew-2697999","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","kew-2697999","",FALSE,"","",""
"53","Caragana arborescens Lam.","Caragana arborescens Lam. ",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,6,35,1,"wfo-0000213639","urn:lsid:ipni.org:names:483792-1","8707","Caragana arborescens","species","wfo-4000006638","Lam.","Fabaceae","","",NA,"Caragana","","arborescens","","species","Valid","Encycl.1: 615 (1785)","Accepted","","",NA,"Source in seed data: ildis Update namepublishedIn from Encycl. [J. Lamarck & al.] 1(2): 615. 1785 [1 Aug 1785]  to Encycl. 1: 615 (1785), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist","https://www.legumedata.org/taxonomy/taxon/698707","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","ild-8707","",TRUE,"Synonym","wfo-0001445053","Caragana arborescens f. nana"
"54","Carduus crispus L.","Carduus crispus L.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,9,36,1,"wfo-0000136888","urn:lsid:ipni.org:names:188569-1","GCC-0835F93D-149A-4964-A4BB-123AC27F1C6C","Carduus crispus","species","wfo-4000006704","L.","Asteraceae","","",NA,"Carduus","","crispus","","species","Valid","Sp. Pl. : 821 (1753)","Accepted","","",NA,"Source in seed data: gcc Update namepublishedIn from Sp. Pl.: 821 (1753)  to Sp. Pl. : 821 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/gcc-9759 >The Plant ","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:188569-1","The Asteraceaae TEN","A","gcc-9759","",TRUE,"Synonym","wfo-0000107829","Carduus crispus var. albus"
"55","Carum carvi L.","Carum carvi L.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,7,37,1,"wfo-0000588460","urn:lsid:ipni.org:names:839677-1","832878","Carum carvi","species","wfo-4000006845","L.","Apiaceae","","",NA,"Carum","","carvi","","species","Valid","Sp. Pl. : 263 (1753)","Accepted","","",NA,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 263 1753  to Sp. Pl. : 263 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2701499 >The Plant ","http://www.theplantlist.org/tpl1.1/record/kew-2701499","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","kew-2701499","",TRUE,"Synonym","wfo-0001068359","Carum carvi f. carvi"
"56","Centaurea jacea L.","Centaurea jacea L.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,7,38,1,"wfo-0000095537","urn:lsid:ipni.org:names:190753-1","GCC-FD1FE9DD-4899-4EA3-BE89-5FE5BA72ED4C","Centaurea jacea","species","wfo-4000007161","L.","Asteraceae","","",NA,"Centaurea","","jacea","","species","Valid","Sp. Pl. : 914 (1753)","Accepted","","",NA,"Source in seed data: gcc Update namepublishedIn from 914 1753  to Sp. Pl. : 914 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/gcc-51717 >The Plant List v.1.1","http://www.theplantlist.org/tpl1.1/record/gcc-51717","The Asteraceaae TEN","A","gcc-51717","",TRUE,"Synonym","wfo-0000049325","Centaurea jacea f. jacea"
"57","Centaurea montana L.","Centaurea montana L.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,8,39,1,"wfo-0000127150","urn:lsid:ipni.org:names:192740-1","GCC-64AA18B8-AC91-419E-9121-7ED433038621","Cheirolophus sempervirens","species","wfo-4000007783","Pomel","Asteraceae","","",NA,"Cheirolophus","","sempervirens","","species","Valid","Nouv. Mat. Fl. Atl. : 32 (1874)","Accepted","","wfo-0000126712",NA,"Source in seed data: gcc Updated scientificnameAuthorship from (L.) Pomel to Pomel, information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/gcc-88159 >The Plant List v.1.1.</a","http://www.theplantlist.org/tpl1.1/record/gcc-88159","The Asteraceaae TEN","A","gcc-88159","",TRUE,"Synonym","wfo-0000105860","Centaurea montana var. alba"
"58","Cerastium fontanum subsp. vulgare","Cerastium fontanum subsp. vulgare (Hartman) Greuter & Burdet",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,1,40,1,"wfo-0000595577","urn:lsid:ipni.org:names:920635-1","840939","Cerastium fontanum  subsp. vulgare","subspecies","wfo-0000595550","(Hartm.) Greuter & Burdet","Caryophyllaceae","","",NA,"Cerastium","","fontanum","vulgare","subspecies","Valid","Willdenowia 12: 37 (1982)","Accepted","","wfo-0000596295",NA,"Source in seed data: cmp Update namepublishedIn from Willdenowia 12: 37 1982  to Willdenowia 12: 37 (1982), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2710346","http://www.theplantlist.org/tpl1.1/record/kew-2710346","The Caryophyllales Taxonomic Expert Network","A","kew-2710346","",FALSE,"","",""
