"scientificName","speciesKey"
"hieracium protractidens (dahlst. & östman ex zahn) johanss. & sam.",8055599
"aria torminalis bonnier & layens",8072963
"senecio ×albescens burb. & colgan",8210972
"pellaea breweri d.c.eaton",8223782
"scilla autumnalis curtis, 1806",8229917
"solanum citrullifolium a.br.",8280931
"soranthus meyeri ledeb.",8348833
"silene dubia e.h.l.krause, 1901",8365927
"thalassotaenia debeyi van der ham et al., 2007",8554750
"geum calthifolium menzies",8598697
"agriophyllum pungens (vahl) link",8661907
"rubus psilander a.beek",8834377
"planera ungeri ettingshausen, 1851",8860211
"quercus simulata knowlton, 1898",9138182
"alchemilla zimoenkensis czkalov",9356369
"micromeria thymifolia (scop.) fritsch",9392339
"pilosella procera (fr.) f.w.schultz & sch.bip.",9444554
"hieracium apatelium nägeli & peter",9561972
"poa compressa × palustris",9650937
"carex canescens x remota",9705816
"arctium minus x nemorosum",9721043
"epilobium obscurum x roseum",9790317
"salix caprea x myrsinifolia",9819349
"pulsatilla vernalis × vulgaris subsp. vulgaris",9894519
"stuckenia filiformis × pectinata",10002716
"epilobium obscurum × parviflorum",10067675
"juncus conglomeratus x effusus",10074597
"dryopteris affinis × filix-mas",10160404
"heracleum mantegazzianum × persicum",10217435
"salix appendiculata x caprea",10224108
"carex paleacea x vacillans",10390527
"puccinellia capillaris x maritima",10419077
"stipa occidentalis var. minor (vasey) c.l.hitchc.",10448760
"cirsium canum × oleraceum",10461416
"salix caprea x eleagnos",10646655
"inula ensifolia x salicina",10697698
"omphalothrix longipes maxim.",10711893
"sphenophyllum emarginatum (brongniart, 1822)",11127329
"euthamia graminifolia var. nuttallii (greene) sieren",11177955
"sequoia nordenskioeldii heer, 1870",11668525
"carex lepidocarpa x oederi",12188218
"equisetum ×font-queri rothm.",2687919
"juncus diffusissimus buckley",2701229
"sparganium ×diversifolium graebn.",2702421
"stenotaphrum secundatum (walter) kuntze",2702870
"bromus orcuttianus vasey",2703676
"poa reflexa vasey & scribn.",2704232
"hemarthria altissima (poir.) stapf & c.e.hubb.",2706322
"carex jonesii l.h.bailey",2723121
"carex leucochlora bunge",2723663
"carex flavocuspis franch. & sav.",2723871
"carex remotiuscula wahlenb.",2726189
"carex ×lidii hadac",2727030
"carex ×bolina o.lang",2727801
"carex muehlenbergii willd.",2729118
"tradescantia bracteata small ex britton",2765168
"cordyline fruticosa (l.) a.chev.",2766278
"polygonatum stenophyllum maxim.",2770000
"cephalanthera ×schulzei e.g.camus",2795936
"platanthera sachalinensis f.schmidt",2798122
"allium kermesinum rchb.",2856656
"rhododendron vaseyi a.gray",2883085
"viburnum ×rhytidophylloides suringar",2888588
"eriogonum nudum douglas ex benth.",2889434
"hackelia patens (nutt.) i.m.johnst.",2925918
"cryptantha minima rydb.",2926258
"stachys rigida nutt. ex benth.",2927236
"eriastrum wilcoxii (a.nelson) h.mason",2927801
"solanum megacarpum koidz.",2931008
"hedysarum splendens fisch. ex dc.",2960829
"melilotus infestus guss.",2971033
"whipplea modesta torr.",2986071
"rubus largificus w.c.r.watson",2989092
"rubus segontii a.newton & m.porter",2991353
"rubus podophyllos p.j.müll.",2992680
"rubus graecensis maurer",2997107
"rubus aurora a.beek, bijlsma & f.m.mull.",2997281
"rubus rosa l.h.bailey",2997851
"spiraea ×pallidiflora zabel",3026770
"alchemilla transpolaris juz.",3027780
"ranunculus triternatus a.gray",3033451
"enemion biternatum raf.",3033647
"ampelopsis aconitifolia bunge",3039182
"cochlearia acaulis desf.",3040944
"arabis puberula nutt.",3043508
"rivina humilis l.",3084027
"cerastium brachypodum (engelm. ex a.gray) b.l.rob.",3085466
"agoseris elata (nutt.) greene",3092904
"urospermum picroides (l.) scop. ex f.w.schmidt",3096624
"liatris scariosa (l.) willd.",3104328
"ambrosia tenuifolia spreng.",3110580
"hieracium leucense f.o.wolf",3123137
"centaurea neglecta martrin-donos ex nyman",3128032
"pyrrocoma hirta var. sonchifolia (greene) kartesz & gandhi",3134366
"hieracium falcidens (lamotte) arv.-touv. & gaut.",3135654
"hieracium leucomallum (dahlst.) dahlst.",3136013
"hieracium crinellum omang",3136196
"hieracium vagense (f.hanb.) ley",3136242
"hieracium anguinum (w.r.linton) roffey",3136348
"hieracium hemidiaphanum (dahlst.) brenner",3136350
"hieracium lawsonii vill.",3136444
"hieracium prolatescens johanss. & sam.",3136695
"gnaphalium falcatum lam.",3139715
"amsonia tabernaemontana walter",3169689
"castilleja covilleana hend.",3170662
"gayophytum decipiens f.h.lewis & szweyk.",3189065
"aristolochia tomentosa sims",3589400
"papaver miyabeanum tatew. ex miyabe & tatew.",3603818
"sanicula rubriflora f.schmidt ex maxim.",3638608
"habenaria dilatatiformis rydb.",3654268
"epilobium minutiflorum hausskn.",3664211
"epilobium ×vicinum smejkal",3665710
"melampyrum nemorosum baumgartner",3725945
"euphrasia regelii wettst.",3727286
"verbascum ×subphlomoides hausskn.",3735670
"suaeda sibirica lomon. & freitag",3756248
"acer maximowiczianum miq.",3768422
"acer ×peronai schwer.",3768450
"acer caudatifolium hayata",3768561
"moehringia hypanica grynj & klokov",3810466
"ranunculus quadrivaginatus (valta) ericsson",3927368
"anemone narcissiflora var. turkestanica schipcz.",3928050
"ranunculus parvulifrons (markl.) ericsson",3930036
"delphinium kolymense a.p.khokhr.",3930617
"abutilon malvifolium (benth.) j.m.black",3937556
"berberis heteropoda schrenk",3980845
"peganum nigellastrum bunge",3986712
"limonium macrorhizum (ledeb.) kuntze",4090308
"lomelosia austroaltaica (bobrov) soják",4103415
"poa riphaea (asch. & graebn.) fritsch",4112245
"poa ×multnomae piper",4116978
"stipa arabica trin. & rupr.",4119692
"sasa spiculosa (j.a.schmidt) makino",4127053
"stipa tianschanica roshev.",4132008
"rhododendron ochraceum rehder & e.h.wilson",4168829
"hieracium northroense pugsley",4205923
"hieracium mundum p.d.sell & c.west",4207360
"hieracium mallophyllum johanss.",4209118
"hieracium difficile p.d.sell & c.west",4224702
"hieracium boreoanglicum p.d.sell",4231928
"hieracium yxnerumense hyl.",4235530
"hieracium albovittatum dahlst. ex johanss.",4236509
"hieracium adpressum norrl.",4237175
"hieracium usticollum johanss.",4237615
"hieracium taeniifolium johanss.",4240126
"hieracium sparsiguttatum hyl.",4243630
"centaurea pseudopratensis soest",4249488
"rudbeckia amplexicaulis vahl",4255472
"eranthis ×tubergenii bowles",4927049
"onoclea hesperia hickey, 1977",4941106
"sequoia langsdorfii (heer, 1877)",4941114
"picea schrenkiana fisch. & c.a.mey.",5284814
"pinus armandii franch.",5285203
"cenchrus echinatus l.",5289739
"polypogon interruptus kunth",5289915
"iris ludwigii maxim.",5298544
"tulipa borszczowii regel",5299378
"tulipa heteropetala ledeb.",5299468
"potamogeton pusillus subsp. groenlandicus (hagstr.) böcher",5301172
"dracaena reflexa lam.",5304436
"×pseudorhiza bruniana (brügger) p.f.hunt",5306526
"brugmansia suaveolens (humb. & bonpl. ex willd.) bercht. & j.presl",5341758
"chamaecytisus podolicus (blocki) klásk.",5354619
"oxytropis charkeviczii vyschin",5360787
"oxytropis saposhnikovii krylov",5360840
"oxytropis adenophylla popov",5361151
"oxytropis darpirensis jurtzev & a.p.khokhr.",5361265
"oxytropis longibracteata kar. & kir.",5361438
"photinia serrulata lindl.",5363818
"potentilla lasiodonta rydb.",5365771
"potentilla centigrana maxim.",5367878
"salix chlorolepis fernald",5372983
"lepidium obtusum basiner",5376508
"nyssa sylvatica marshall",5383717
"echinops dissectus kitag.",5392961
"taraxacum stepanovae vorosch.",5393968
"taraxacum nigrocephalum a.p.khokhr.",5394034
"taraxacum assurgens markl.",5394611
"leucanthemum atratum subsp. coronopifolium (vill.) horvatic",5400968
"saussurea squarrosa turcz.",5404705
"justicia americana (l.) vahl",5415426
"glaucium squamigerum kar. & kir.",5531226
"climacoptera lanata (pall.) botsch.",5568801
"campanula caespitosa scop.",5604645
"thymus kondratjukii v.m.ostapko",5606676
"primula pulverulenta duthie",5641003
"primula tyrolensis schott",5641442
"polygonum austiniae greene",5652253
"polygonum engelmannii greene",5652798
"dryopteris ×mantoniae fraser-jenk. & corley",5654841
"dryopteris ×brathaica fraser-jenk. & reichst.",5655828
"viola orientalis (maxim.) w.becker",5664365
"sedum kimnachii v.v.byalt",5688090
"taraxacum tanylepis dahlst.",5694904
"taraxacum fascinans kirschner, mikolás & stepánek",5698263
"taraxacum boreophilum h.lindb.",5699000
"taraxacum atrimarginatum h.lindb.",5699136
"leucanthemum ircutianum subsp. cantabricum (sennen) vogt",5703348
"heracleum moellendorffii hance",6026332
"carduus defloratus subsp. carlinifolius (lam.) ces.",6063705
"taraxacum nothum hagend., soest & zevenb.",6082599
"tripidium ravennae (l.) h.scholz",6431296
"silene odoratissima bunge",7267441
"ranunculus franchetii h.boissieu",7277843
"malope malacoides l.",7278926
"polygonum cognatum meisn.",7291308
"stachys setifera c.a.mey.",7309289
"rhododendron falconeri hook.fil.",7327519
"rhododendron argyrophyllum subsp. argyrophyllum",7328099
"vaccinium hirtum thunb.",7328585
"atriplex crassifolia c.a.mey.",7348445
"calamagrostis canadensis (michx.) nutt., 1818",7414801
"rubus fuscater weihe, 1825",7450192
"senecio subdentatus ledeb.",7491431
"lathyrus pallescens (m.bieb.) c.koch",7606970
"rubus falcatus kaltenb.",7617286
"hieracium flagellare schlecht.",7687619
"astragalus drummondii douglas",7690075
"taraxacum angustisquameum dahlst.",7694369
"rhododendron huanum w.p.fang",7723463
"linum campanulatum l.",7734774
"oenothera ×braunii döll",7800930
"erigeron pulchellus michx.",7820446
"sh1248022.09fu",7841502
"salix darpirensis jurtzev & a.p.khokhr.",7850642
"alonsoa warscewiczii regel",7869713
"veronica umbrosa m.bieb.",7929556
"saussurea oxyodonta lipsch.",8060032
"lappula spinocarpos (forssk.) asch.",8091625
"townsendia condensata parry",8097797
"prunella grandiflora dalla torre & sarnth., 1911",8169230
"sorbus subarranensis hyl.",8201422
"cotoneaster integerrimus kom.",8234885
"euphorbia altaica c.a.mey., 1833",8251945
"salsola soda weinm., 1822",8266023
"solidago hispida muhl.",8323067
"hieracium erectifrons (zahn) omang",8339465
"valeriana edulis nutt.",8353967
"hieracium ambiguum schleich. ex pers.",8387442
"meliosma rostellata crane et al., 1990",8446615
"elymus reflexiaristatus subsp. strigosus (schult.) melderis",8540700
"polygonum humifusum pall. ex ledeb.",9042813
"epilobium glandulosum var. tenue (trel.) c.l.hitchc.",9162602
"epilobium lamyi x montanum",9670619
"epilobium ciliatum x palustre",9694067
"pinus mugo × sylvestris",9779171
"salix purpurea x repens subsp. repens",9872035
"epilobium hirsutum x palustre",9905376
"salix aurita × myrsinifolia",9915990
"pilosella cymosa x pilosella lactucella",9982245
"orchis mascula subsp. speciosa x pallens",10044295
"carex otrubae × paniculata",10183630
"viola collina x odorata",10375742
"cirsium acaulon x oleraceum x rivulare",10467057
"salix cinerea x purpurea",10611439
"convolvulus dubius × sepium subsp. sepium",10750233
"salsola mutica c.a.mey. ex a.k.becker",10928415
"lilium columbianum hort.",11074339
"ligularia thyrsoidea (ledeb.) dc.",11165505
"viola montana x riviniana",11372654
"ranunculus fallacior dunkel",11435475
"ranunculus sorbicus dunkel",11924707
"botrychium paradoxum w.h.wagner",2650168
"gymnocarpium ×brittonianum (sarvela) pryer & haufler",2650837
"selaginella apoda (l.) spring",2688214
"juncus xiphioides e.mey.",2701649
"juncus leschenaultii j.gay ex laharpe",2701743
"fimbristylis aestivalis (retz.) vahl",2708266
"eleocharis radicans (a.dietr.) kunth",2717287
"eleocharis coloradoensis (britton) gilly",2717317
"carex californica l.h.bailey",2725127
"carex subumbellata meinsh.",2725678
"carex boecheriana á.löve, d.löve & raymond",2728405
"crocus variegatus hoppe & hornsch.",2747781
"dactylorhiza ×dufftiana (m.schulze) soó",2810869
"neotinea ×dietrichiana (bogenh.) h.kretzschmar, eccarius & h.dietr.",2812452
"allium bisceptrum s.watson",2856600
"tamarix chinensis lour.",2874696
"hackelia venusta (piper) h.st.john",2925947
"phlox kelseyi britton",2927736
"convolvulus althaeoides l.",2928400
"colutea brevialata lange",2956457
"senna marilandica (l.) link",2956985
"hedysarum fruticosum hablitz ex m.bieb.",2960890
"lupinus minimus hook.",2964297
"strophostyles leiosperma (torr. & a.gray) piper",2981481
"buxus microphylla siebold & zucc.",2984672
"rubus polyoplus w.c.r.watson",2989065
"rubus chaerophylloides sprib.",2989330
"rubus durescens w.r.linton",2991112
"rubus lasioclados (focke) a.först.",2993930
"rubus satis l.h.bailey",2994784
"rubus iricus w.m.rogers",2996894
"rubus bartonianus peck",2996922
"rosa caryophyllacea besser",3007473
"crataegus pallasii griseb.",3013600
"prunus salicina lindl.",3021120
"prunus grayana maxim.",3021963
"cotoneaster megalocarpus popov",3025570
"spiraea trichocarpa nakai",3027271
"alchemilla pycnoloba juz.",3028589
"boechera fecunda (rollins) dorn",3043272
"smelowskia pyriformis w.h.drury & rollins",3045596
"draba altaica (c.a.mey.) bunge",3049423
"dontostemon senilis maxim.",3052609
"parrya nauruaq al-shehbaz et al.",3053826
"carya alba (l.) nutt.",3054302
"chenopodium atrovirens rydb.",3083826
"cerastium aleuticum hultén",3085477
"centaurea montana burm.f., 1768",3097075
"artemisia ×wurzellii c.m.james & stace",3121656
"pilosella subdecolorans (norrl.) s.bräut. & greuter",3123283
"psilocarphus oregonus nutt.",3130057
"hieracium angustisquamum (pugsley) pugsley",3134978
"hieracium pruinale (zahn) p.d.sell & c.west",3135069
"hieracium schliakovii üksip",3135270
"hieracium valoddae (zahn) prain",3136637
"lactuca undulata ledeb.",3140508
"pterocypsela triangulata (maxim.) c.shih",3140548
"doronicum oblongifolium a.dc.",3142977
"erigeron engelmannii a.nelson",3146887
"magnolia virginiana l.",3153639
"agalinis gattingeri (small) small",3171236
"papaver stubendorfii tolm.",3601941
"papaver olchonense peschkova",3603412
"seseli leucospermum waldst. & kit.",3630648
"athamanta vestina a.kern.",3633209
"bupleurum pachnospermum pancic",3637312
"osmanthus ×burkwoodii (burkwood & skipwith) p.s.green",3683667
"verbascum ×brockmuelleri ruhmer",3740974
"lycium ruthenicum murray",3802772
"cerastium viride a.heller",3806981
"erodium manescavi coss.",3826854
"salvia dumetorum andrz.",3903454
"euphorbia macrorhiza ledeb.",3917595
"ranunculus subdecumbens (nannf. & h.sm.) ericsson",3923996
"ranunculus irregularis dunkel",3925643
"ranunculus inconspectus (markl.) ericsson",3925926
"ranunculus glaucescens (markl.) ericsson",3928113
"ranunculus euryphyllarius (markl.) ericsson",3929702
"ranunculus ostrobottnicus (markl. ex g.kvist) ericsson",3930704
"eritrichium mandshuricum popov",4063819
"poa pannonica a.kern.",4115446
"cynosurus crista-galli munby",4133524
"hieracium musivale johanss.",4207059
"hieracium includens dahlst.",4215417
"hieracium homalodermum johanss.",4216879
"hieracium grovesii pugsley",4218052
"hieracium cuprimontanum dahlst. & johanss.",4225910
"hieracium brandelii (dahlst. ex zahn) dahlst.",4231497
"hieracium apiculatidens p.d.sell",4235111
"hieracium xanthoprasinophyes zahn ex gottschl., 2007",4235582
"hieracium aleiatolepium dahlst.",4236476
"hieracium pseudoincrassans johanss.",4248943
"hieracium phaedrophyllum johanss.",4252295
"hieracium pexum (johanss. ex dahlst.) johanss.",4252315
"hieracium parmulatum omang",4253469
"hieracium paramaurum johanss.",4253579
"hieracium ornatiforme dahlst. ex omang",4254932
"hieracium ohlsenii hyl.",4255418
"youngia stenoma (turcz. ex dc.) ledeb.",4256007
"lamanonia borealis hickey, 1977",4981149
"torreya nucifera (l.) siebold & zucc.",5284492
"alopecurus saccatus vasey",5290085
"paris forrestii (takht.) h.li",5295876
"viola patrinii dc.",5331226
"ostrya japonica sarg.",5332311
"ceratophyllum muricatum subsp. muricatum",5333327
"sh1288916.09fu",5341212
"astragalus platytropis a.gray",5344214
"chamaecytisus lindemannii (krecz.) klásk.",5354539
"orobus canescens l.f.",5356627
"trifolium ciliolatum benth.",5359102
"trifolium spumosum l.",5359263
"oxytropis varlakovii serg.",5361230
"oxytropis bracteata basil.",5361440
"oxytropis ammophila turcz.",5361455
"oxytropis martjanovii krylov",5361677
"potentilla sergievskajae peschkova",5366094
"potentilla freyniana bornm.",5366691
"potentilla ancistrifolia bunge",5366710
"potentilla lindackeri tausch",5367664
"callitriche marginata torr.",5372493
"wasabia japonica (miq.) matsum.",5375216
"gnaphalium indutum hook.fil.",5390837
"arctium palladini (marcow.) grossh.",5393087
"taraxacum karelicum h.lindb. & markl.",5394047
"taraxacum repletum (dahlst.) dahlst.",5394631
"codonopsis lanceolata (siebold & zucc.) benth. & hook.f. ex trautv.",5412935
"elatine californica a.gray",5421097
"syringa josikaea j.jacquin",5549698
"beta macrocarpa guss.",5567951
"thymus ×pseudograniticus klokov & des.-shost.",5605823
"thymus karavaevii doronkin",5606710
"polygonum tenuissimum a.i.baranov & skvortsov ex vorosch.",5651712
"polygonum borgoicum tupitz.",5651922
"rochelia leiocarpa ledeb.",5660199
"viola macroceras bunge",5664407
"taraxacum texelense hagend., soest & zevenb.",5694843
"taraxacum skalinskanum malecka & soest",5695299
"taraxacum occidentale dahlst.",5696756
"taraxacum livonicum markl. ex pett. & markl.",5697276
"taraxacum incisiforme hagend., soest & zevenb.",5697718
"taraxacum geminidentatum hudziok",5698120
"taraxacum byrrangicum kozhevn.",5698920
"hieracium floccellum ósk.",6080117
"crepis jacutica lomon.",6299007
"cistus creticus l.",6438085
"xanthoceras sorbifolia bunge",7221300
"acer shirasawanum koidz.",7263086
"rhamnus erythroxylon georgi",7273744
"helleborus multifidus f. istriacus (schiffn.) martinis",7277167
"persicaria filiformis (thunb.) nakai",7291643
"eccremocarpus scaber ruiz & pav.",7298749
"potentilla viscosa steud., 1821",7350319
"elaeagnus ×ebbingei boom",7361456
"minuartia villarii (balb.) wilczek & chenevard",7416756
"clematis paniculata j.f.gmel.",7433570
"helichrysum foetidum (l.) moench",7438716
"botrychium matricariifolium a.braun ex döll, 1843",7456860
"centaurea mollis w.k.",7527113
"hieracium flagellare schur, 1866",7570161
"cerastium tatrae borbás",7582249
"lycopus americanus muhl., 1813",7601306
"parietaria lusitanica l.",7671972
"rubus phylloglotta (frid.) a.gust.",7674309
"rosa inodora schwertschl.",7712031
"iris tigridia bunge",7725209
"rhododendron sinofalconeri balf.fil.",7776535
"hieracium pubescens norrl., 1888",7859280
"callianthe picta (gillies ex hook. & arn.) donnell",7900084
"taraxacum saxonicum uhlemann",8029529
"euthamia caroliniana (l.) greene ex porter & britton",8054757
"cryptantha sobolifera payson",8065252
"corispermum mongolicum iljin",8066785
"ribes missouriense nutt. ex torr. & a.gray",8113655
"agoseris glauca var. laciniata (d.c.eaton) smiley",8132316
"hypericum tomentosum l.",8204291
"ophrys arachnites lam., 1779",8239445
"asplenium ×ticinense d.e.mey.",8275977
"hypecoum procumbens l.",8281444
"lappula heteracantha borbás",8312798
"capsicum frutescens l.",8403992
"epilobium ×glanduligerum k.knaf",8639275
"rubus carduelis matzke-hajek",8771535
"taraxacum lentiginosum henker & kiesew. ex h.øllg.",8818684
"platanus dissecta lesquereux, 1878",8833072
"rubus cochlearis matzke-hajek",9180864
"ephedra gerardiana wall. ex klotzsch & garcke",9246200
"solidago ×snarskisii gudz. & zaln.",9296787
"polygala vulgaris var. pseudoalpestris gren.",9453574
"chenopodium urbicum subsp. sinicum h.w.kung & g.l.chu",9476902
"dianthus barbatus x superbus",9818261
"epilobium roseum x tetragonum",9835163
"salix caprea x purpurea",9869332
"pilosella aurantiaca subsp. dimorpha x officinarum subsp. officinarum",10104501
"asplenium ruta-muraria × septentrionale",10124809
"dactylorhiza incarnata var. cruenta × maculata subsp. fuchsii",10128044
"hypericum maculatum x tetrapterum",10134367
"lysichiton americanus × camtschatcensis",10236166
"ranunculus nivalis x pygmaeus",10278583
"helianthus pauciflorus x tuberosus",10315060
"melilotus albus x officinalis",10342309
"salix glauca x myrsinifolia x myrsinites",10368260
"salix aurita x repens subsp. repens x viminalis",10390435
"pilosella aurantiaca subsp. dimorpha × cymosa subsp. cymosa",10450953
"viola reichenbachiana x riviniana x rupestris",10482691
"equisetum arvense × pratense",10498635
"puccinellia capillaris x distans",10567012
"viola reichenbachiana x rupestris",10632986
"cirsium heterophyllum x spinosissimum",10640721
"aceras anthropophorum x orchis militaris",10878396
"cheirolepis muensteri (schenk, 1867)",11151277
"huperzia europaea björk",11185274
"quereuxia angulata newberry, 1953",11216878
"eremopteris artemisiaefolia sternberg, 1869",11219263
"quercus pseudocastanea göppert, 1853",11444615
"acer ×peronae schwer., 1901",11911876
"epilobium komarovianum lév.",12156523
"nephrolepis exaltata (l.) schott",2650927
"ephedra fedtschenkoae paulsen",2653354
"juncus hemiendytus var. hemiendytus",2701303
"cyperus glaber l.",2715006
"cyperus iria l.",2715729
"eleocharis mitracarpa steud.",2717636
"carex ×vratislaviensis figert",2723838
"carex cephalophora muhl. ex willd.",2724783
"carex turkestanica regel",2726483
"streptopus ×oreopolus fernald",2752731
"murdannia keisak (hassk.) hand.-mazz.",2764809
"asparagus neglectus kar. & kir.",2768624
"asparagus plumosus baker",2768686
"anthericum indutum poelln.",2774715
"hemerocallis dumortieri c.morren",2781051
"orchis italica poir.",2849640
"allium jesdianum boiss. & buhse",2857245
"gaultheria miqueliana takeda",2882752
"vaccinium ×nubigenum fernald",2882832
"rhododendron occidentale (torr. & a.gray) a.gray",2883077
"triosteum perfoliatum l.",2888715
"eriogonum baileyi var. baileyi",2889586
"erodium laciniatum (cav.) willd.",2891619
"galium maritimum l.",2914048
"sh1300044.09fu",2964066
"sesbania herbacea (mill.) mcvaugh",2970585
"vigna angularis (willd.) ohwi & h.ohashi",2982508
"philadelphus microphyllus a.gray",2986010
"gillenia trifoliata (l.) moench",2986435
"rubus ablatus l.h.bailey",2991179
"rubus pyramidatus p.j.müll.",2994630
"rubus illecebrosus focke",2995508
"rubus gariannensis a.l.bull",2996696
"rubus stormanicus h.e.weber",2997084
"rubus barberi h.e.weber",2999487
"rubus gratiosus p.j.müll. & lefèvre",2999493
"rubus guttiferus trávn. & holub",3000006
"agrimonia ×wirtgenii asch. & graebn.",3002107
"rosa omeiensis rolfe",3007118
"sorbus tianschanica rupr.",3012338
"cotoneaster acuminatus lindl.",3025566
"alchemilla substrigosa juz.",3027972
"alchemilla turkulensis pawl.",3028944
"boykinia jamesii (torr.) engl.",3032607
"calycanthus occidentalis hook. & arn.",3034110
"aralia chinensis l.",3036940
"erysimum perofskianum fisch. & c.a.mey.",3048131
"draba aureola s.watson",3049443
"tripterocalyx micranthus (torr.) hook.",3086093
"parthenium integrifolium l.",3086802
"petasites kablikianus tausch ex bercht.",3088314
"artemisia halodendron turcz. ex besser",3120674
"artemisia repens pall. ex willd.",3121676
"centaurea cristata bartl.",3128653
"centaurea ×pouzinii dc.",3129037
"geropogon hybridus (l.) sch.bip.",3132755
"hieracium piciniforme dahlst.",3135043
"hieracium argentiforme p.d.sell",3135313
"hieracium silenii (norrl.) norrl.",3135391
"hieracium erysibodes (dahlst.) dahlst.",3135447
"hieracium halsicum dahlst.",3135524
"hieracium acrogymnon (malme) dahlst.",3135789
"hieracium schischkinii üksip",3135913
"hieracium derivatum norrl.",3136009
"hieracium chlorocephalum r.uechtr.",3136557
"hieracium pseudopetiolatum (zahn) roffey",3136627
"hieracium mutilatum almq. ex elfstr.",3136799
"brachyscome iberidifolia benth.",3144603
"erigeron calderae a.hansen",3147100
"corchorus olitorius l.",3152084
"synthyris pinnatifida s.watson",3171801
"fraxinus rhynchophylla hance",3172325
"sh1014371.09fu",3172339
"toxicodendron pubescens mill.",3190629
"lysichitum americanum hultén & h.st.john",3604872
"sanicula chinensis bunge",3639534
"epilobium ×laschianum hausskn.",3664769
"epilobium ×interjectum smejkal",3665061
"oenothera ×silesiaca renner",3665239
"hypericum barbatum jacq.",3715041
"rhinanthus carinthiacus widder",3742695
"minuartia tricostata a.p.khokhr.",3810972
"erodium ruthenicum m.bieb.",3826185
"erodium chium (burm.fil.) willd.",3828217
"zanthoxylum simulans hance",3834219
"gentianella pilosa (wettst.) holub",3840901
"ranunculus serratifrons (markl.) ericsson",3925147
"ranunculus anemonophyllus (hyl.) ericsson",3926732
"ranunculus amplisinus (markl.) ericsson",3926879
"polystichum tripteron (kunze) c.presl",4043794
"onosmodium molle michx.",4061422
"limonium parvum ingr.",4088956
"festuca borissii reverd.",4113467
"festuca porcii hack.",4117145
"cleistogenes songorica (roshev.) ohwi",4119133
"melica ×thuringiaca rauschert",4125360
"festuca armoricana kerguélen",4128611
"leymus karelinii (turcz.) tzvelev",4130335
"dichanthelium ovale subsp. praecocius (hitchc. & chase) freckmann & lelong",4133771
"leymus ×buriaticus peschkova",4134297
"agrostis stolonifera var. arenaria (gouan) dobignard & portal",4147932
"hordeum comosum j.presl",4149167
"rhododendron williamsianum rehder & e.h.wilson",4173861
"sedum ×luteolum chaboiss.",4201879
"cobaea scandens cav.",4204358
"hieracium monstrosum hyl.",4207615
"carduus nigrescens subsp. vivariensis (jord.) bonnier & layens",4210773
"hieracium klingrahoolense w.scott & r.c.palmer",4213508
"hieracium infumatum johanss.",4215286
"hieracium elongatifrons omang",4223530
"hieracium cinereotectum johanss.",4228059
"hieracium breve beeby",4231407
"hieracium angermannicum dahlst. ex johanss.",4235562
"hieracium aggregatifolium p.d.sell",4236891
"hieracium rosulatum lindeb.",4246490
"hieracium rhabdotum dahlst.",4246971
"hieracium rebildense wiinst.",4247319
"hieracium pseudoplicatum (dahlst. ex zahn) johanss.",4248699
"comptonia diforme (sternberg, 1822)",4257687
"gladiolus ×colvillei sweet",4270380
"sequoia couttsiae heer, 1862",4941119
"lygodium kaulfussi heer",4941512
"pinus yunnanensis franch.",5285783
"phyllostachys viridiglaucescens (carrière) rivière & c.rivière",5290170
"stenanthium sachalinense f.schmidt",5295825
"gagea dubia a.terracc.",5299955
"wolffia globosa (roxb.) hartog & plas",5330098
"betula ×dutillyi lepage",5332042
"astragalus tschuensis bunge",5343073
"astragalus tweedyi canby",5343752
"astragalus miniatus bunge",5344070
"astragalus tenellus willd. ex steud.",5344579
"astragalus argutensis bunge",5347244
"robinia neomexicana a.gray",5352212
"cytisus villosus pourr.",5354639
"scorpiurus vermiculatus l.",5358301
"oxytropis prostrata (pall.) dc.",5360826
"oxytropis subnutans (jurtzev) jurtzev",5360851
"potentilla chalchorum soják",5366595
"potentilla adenotricha vodop.",5367502
"potentilla carniolica a.kern.",5368143
"acaena microphylla hook.fil.",5370688
"acaena caesiiglauca (bitter) bergmans",5370829
"salix monochroma c.r.ball",5372961
"youngia japonica (l.) dc.",5387974
"taraxacum mongoliforme r.doll",5394575
"heterotheca oregona (nutt.) shinners",5401985
"elatine ambigua wight",5421094
"salix ×seringeana gaudin",5581959
"adenophora lilifolia ledeb.",5604715
"thymus krylovii byczenn.",5606644
"primula pinnata popov & fed.",5641350
"protowoodsia manchuriensis (hook.) ching",5643581
"taraxacum pullum markl. ex puol.",5695922
"taraxacum magadanicum tzvelev",5697163
"taraxacum corniculatum (kit.) dc.",5698690
"taraxacum alsaticum soest",5699388
"opopanax chironium (l.) w.d.j.koch",6027176
"clematis heracleifolia dc.",6374393
"cestrum elegans (brongn. ex neumann) schltdl.",6403186
"asplenium dielpallidum n.snow",7229299
"acer miyabei maxim.",7263019
"populus pseudosimonii kitag.",7266708
"ranunculus trigonus hand.-mazz.",7276838
"corydalis ambigua f. fumariifolia (maxim.) y.c.zhu",7315155
"asplenium trichomanes subsp. staufferi lovis & reichst.",7384072
"rhododendron forrestii balf.fil. ex diels",7389399
"clematis latisecta (maxim.) prantl",7406221
"rosa alba p.gaertn., b.mey. & scherb.",7420603
"salix ×strepida j.forbes",7485171
"heuchera parvifolia var. dissecta m.e.jones",7485688
