rawName,rawName.ORIG,Squished,Brackets.detected,Number.detected,Unique,Matched,Fuzzy,Fuzzy.toomany,Fuzzy.two,Fuzzy.one,Fuzzy.dist,OriSeq,Subseq,taxonID,scientificNameID,localID,scientificName,taxonRank,parentNameUsageID,scientificNameAuthorship,family,subfamily,tribe,subtribe,genus,subgenus,specificEpithet,infraspecificEpithet,verbatimTaxonRank,nomenclaturalStatus,namePublishedIn,taxonomicStatus,acceptedNameUsageID,originalNameUsageID,nameAccordingToID,taxonRemarks,references,source,majorGroup,tplID,Hybrid,New.accepted,Old.status,Old.ID,Old.name,One.Reason
Phedimus middendorffianus,Phedimus middendorffianus,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,4,1,wfo-0001261172,urn:lsid:ipni.org:names:986647-1,50198347,Phedimus middendorffianus,species,wfo-4000029159,(Maxim.) 't Hart,Crassulaceae,"","",,Phedimus,"",middendorffianus,"",species,Valid,Evol. & Syst. Crassulac. : 169 (1995),Accepted,"",wfo-0001299866,,"Source in seed data: tro Update namepublishedIn from Evol. Syst. Crassulaceae 169. 1995 , as 'middendorfianus' to Evol. & Syst. Crassulac. : 169 (1995), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://w",http://www.theplantlist.org/tpl1.1/record/tro-50198347,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,tro-50198347,"",FALSE,"","","",""
Ribes hirtellum,Ribes hirtellum,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,5,1,wfo-0000405270,urn:lsid:ipni.org:names:220946-2,564804,Ribes hirtellum,species,wfo-4000033210,Michx.,Grossulariaceae,"","",,Ribes,"",hirtellum,"",species,Valid,Fl. Bor.-Amer. 1: 111 (1803),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Fl. Bor.-Amer. 1: 111 1803  to Fl. Bor.-Amer. 1: 111 (1803), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2",http://www.theplantlist.org/tpl1.1/record/kew-2426754,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2426754,"",FALSE,"","","",""
Leptarrhena pyrolifolia,Leptarrhena pyrolifolia,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,6,1,wfo-0001135538,urn:lsid:ipni.org:names:1044149-2,29100408,Leptarrhena pyrolifolia,species,wfo-4000021200,(D.Don) Ser.,Saxifragaceae,"","",,Leptarrhena,"",pyrolifolia,"",species,Valid,Prodr. 4: 48 (1830),Accepted,"",wfo-0001135878,,"Source in seed data: tro Update namepublishedIn from Prodr. [A. P. de Candolle] 4: 48. 1830 [Sep 1830]  to Prodr. 4: 48 (1830), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.",http://www.theplantlist.org/tpl1.1/record/tro-29100408,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,tro-29100408,"",FALSE,"","","",""
Chrysosplenium alternifolium subsp. alternifolium,Chrysosplenium alternifolium subsp. alternifolium,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,21,7,1,wfo-0000603883,urn:lsid:ipni.org:names:30303328-2,850470,Chrysosplenium alternifolium,species,wfo-4000008242,L.,Saxifragaceae,"","",,Chrysosplenium,"",alternifolium,"",species,Valid,Sp. Pl. : 398 (1753),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 1: 398. 1753 [1 May 1753]  to Sp. Pl. : 398 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-27",http://www.theplantlist.org/tpl1.1/record/kew-2720069,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2720069,"",FALSE,"","","",""
Saxifraga lactea,Saxifraga lactea,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,8,1,wfo-0000493852,urn:lsid:ipni.org:names:793926-1,717003,Saxifraga lactea,species,wfo-4000034203,Turcz.,Saxifragaceae,"","",,Saxifraga,"",lactea,"",species,Valid,Bull. Soc. Imp. Naturalistes Moscou 14: 71 (1840),Accepted,"","",,"Source in seed data: ksu Update namepublishedIn from Bull. Soc. Imp. Naturalistes Moscou 14: 71 1840  to Bull. Soc. Imp. Naturalistes Moscou 14: 71 (1840), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http:",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:793926-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2583387,"",FALSE,"","","",""
Micranthes ferruginea,Micranthes ferruginea,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,9,1,wfo-0001280032,urn:lsid:ipni.org:names:60450197-2,50307498,Micranthes ferruginea,species,wfo-4000024032,(Graham) Brouillet & Gornall,Saxifragaceae,"","",,Micranthes,"",ferruginea,"",species,Valid,J. Bot. Res. Inst. Texas 1: 1020 (2007),Accepted,"","",,"Source in seed data: tro Update namepublishedIn from J. Bot. Res. Inst. Texas 1(2): 1020. 2007 [12 Dec 2007]  to J. Bot. Res. Inst. Texas 1: 1020 (2007), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://",http://www.theplantlist.org/tpl1.1/record/tro-50307498,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,tro-50307498,"",FALSE,"","","",""
Circaea alpina subsp. alpina,Circaea alpina subsp. alpina,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,14,1,1,wfo-0000605592,urn:lsid:ipni.org:names:58893-2,852159,Circaea alpina,species,wfo-4000008361,L.,Onagraceae,"","",,Circaea,"",alpina,"",species,Valid,Sp. Pl. : 9 (1753),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 9 1753  to Sp. Pl. : 9 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2721778 >The Plant List",http://www.theplantlist.org/tpl1.1/record/kew-2721778,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2721778,"",FALSE,"","","",""
Oxalis acetosella,Oxalis acetosella,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,2,1,wfo-0000387238,urn:lsid:ipni.org:names:30012601-2,533288,Oxalis acetosella,species,wfo-4000027521,L.,Oxalidaceae,"","",,Oxalis,"",acetosella,"",species,Valid,Sp. Pl. : 433 (1753),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 433 1753  to Sp. Pl. : 433 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2394737 >The Plant ",http://www.theplantlist.org/tpl1.1/record/kew-2394737,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2394737,"",FALSE,"","","",""
Euphorbia discolor,Euphorbia discolor,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,3,2,wfo-0000961505,urn:lsid:ipni.org:names:277069-2,79114,Euphorbia corollata,species,wfo-4000014224,L.,Euphorbiaceae,"","",,Euphorbia,"",corollata,"",species,Valid,Sp. Pl. 1: 459. 1753 [1 May 1753],Accepted,"","",,"Source in seed data: wcs Updated namepublishedIn from Sp. Pl. 459 1753  to Sp. Pl. 1: 459. 1753 [1 May 1753] , information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-7911",http://www.theplantlist.org/tpl1.1/record/kew-79114,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-79114,"",TRUE,Synonym,wfo-0000961766,Euphorbia discolor,smallest ID
Euphorbia esula,Euphorbia esula,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,4,1,wfo-0000961974,urn:lsid:ipni.org:names:346448-1,79567,Euphorbia esula,species,wfo-4000014224,L.,Euphorbiaceae,"","",,Euphorbia,"",esula,"",species,Valid,Sp. Pl. : 461 (1753),Accepted,"","",,"Source in seed data: wcs Update namepublishedIn from Sp. Pl. 461 1753  to Sp. Pl. : 461 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-79567 >The Plant Li",http://www.theplantlist.org/tpl1.1/record/kew-79567,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-79567,"",FALSE,"","","",""
Viola uniflora,Viola uniflora,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,5,1,wfo-0000424778,urn:lsid:ipni.org:names:869463-1,598901,Viola uniflora,species,wfo-4000040312,L.,Violaceae,"","",,Viola,"",uniflora,"",species,Valid,Sp. Pl. : 936 (1753),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 936 1753  to Sp. Pl. : 936 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2461422 >The Plant ",http://www.theplantlist.org/tpl1.1/record/kew-2461422,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2461422,"",FALSE,"","","",""
Viola tricolor,Viola tricolor,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,6,1,wfo-0000424643,urn:lsid:ipni.org:names:869428-1,598680,Viola tricolor,species,wfo-4000040312,L.,Violaceae,"","",,Viola,"",tricolor,"",species,Valid,Sp. Pl. : 935 (1753),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 935 1753  to Sp. Pl. : 935 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2461201 >The Plant ",http://www.theplantlist.org/tpl1.1/record/kew-2461201,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2461201,"",FALSE,"","","",""
Salix pentandra,Salix pentandra,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,7,1,wfo-0000928687,urn:lsid:ipni.org:names:312506-2,1032638,Salix pentandra,species,wfo-4000033844,L.,Salicaceae,"","",,Salix,"",pentandra,"",species,Valid,Sp. Pl. : 1016 (1753),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 1016 1753  to Sp. Pl. : 1016 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-5000982 >The Plan",http://www.theplantlist.org/tpl1.1/record/kew-5000982,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-5000982,"",FALSE,"","","",""
Salix pseudopentandra,Salix pseudopentandra,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,8,1,wfo-0000930339,urn:lsid:ipni.org:names:77209681-1,1035048,Salix pseudopentandra,species,wfo-4000033844,Flod.,Salicaceae,"","",,Salix,"",pseudopentandra,"",species,Valid,Ark. Bot. 25A(10): 12. 1933,Accepted,"","",,"Source in seed data: cmp Updated scientificnameAuthorship from (Flod.) Flod. to Flod., information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-5003404 >The Plant List v.1.",http://www.theplantlist.org/tpl1.1/record/kew-5003404,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-5003404,"",FALSE,"","","",""
Salix serissima,Salix serissima,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,9,1,wfo-0000930298,urn:lsid:ipni.org:names:310173-2,1034999,Salix serissima,species,wfo-4000033844,Fernald,Salicaceae,"","",,Salix,"",serissima,"",species,Valid,Rhodora 6: 6 (1903),Accepted,"",wfo-0000930645,,"Source in seed data: cmp Updated scientificnameAuthorship from (L.H.Bailey ex Arthur) Fernald to Fernald, information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-5003354 >",http://www.theplantlist.org/tpl1.1/record/kew-5003354,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-5003354,"",FALSE,"","","",""
Alnus incana subsp. incana,Alnus incana subsp. incana,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,1,1,wfo-0000945898,urn:lsid:ipni.org:names:77167578-1,6432,Alnus incana  subsp. incana,subspecies,wfo-0000945749,"",Betulaceae,"","",,Alnus,"",incana,incana,subspecies,Valid,Unknown,Accepted,"","",,"Source in seed data: wcs Updated taxonomicstatus from Accepted to accepted, acceptedNameId from to null, [references] from https://wcvp.science.kew.org/taxon/77167578-1,  according to WCVP, information provided by Alan E. on email Dec 02 2020 More detail",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77167578-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-6432,"",FALSE,"","","",""
Alnus incana subsp. kolaensis,Alnus incana subsp. kolaensis,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,2,1,wfo-0000945929,urn:lsid:ipni.org:names:77188579-1,6435,Alnus incana  subsp. kolaensis,subspecies,wfo-0000945749,(N.I.Orlova) Á.Löve & D.Löve,Betulaceae,"","",,Alnus,"",incana,kolaensis,subspecies,Valid,Bot. Not. 114: 51 (1961),Accepted,"",wfo-0000946550,,"Source in seed data: wcs Update namepublishedIn from Bot. Not. 114: 51 1961  to Bot. Not. 114: 51 (1961), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-6435 >The",http://www.theplantlist.org/tpl1.1/record/kew-6435,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-6435,"",FALSE,"","","",""
Alnus incana subsp. rugosa,Alnus incana subsp. rugosa,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,3,1,wfo-0000946067,urn:lsid:ipni.org:names:9423-2,6448,Alnus incana  subsp. rugosa,subspecies,wfo-0000945749,(Du Roi) R.T.Clausen,Betulaceae,"","",,Alnus,"",incana,rugosa,subspecies,Valid,Cornell Univ. Agric. Exp. Sta. Mem. 291: 8 (1949),Accepted,"",wfo-0000331026,,"Source in seed data: wcs Update namepublishedIn from Cornell Univ. Agric. Exp. Sta. Mem. 291: 8. 1949  to Cornell Univ. Agric. Exp. Sta. Mem. 291: 8 (1949), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http",http://www.theplantlist.org/tpl1.1/record/kew-6448,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-6448,"",FALSE,"","","",""
Betula pendula,Betula pendula,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,4,1,wfo-0000335449,urn:lsid:ipni.org:names:295174-1,21582,Betula pendula,species,wfo-4000004547,Roth,Betulaceae,"","",,Betula,"",pendula,"",species,Valid,Tent. Fl. Germ. 1: 405 (1788),Accepted,"","",,"Source in seed data: wcs Update namepublishedIn from Tent. Fl. Germ. 1: 405 1788  to Tent. Fl. Germ. 1: 405 (1788), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew",http://www.theplantlist.org/tpl1.1/record/kew-21582,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-21582,"",FALSE,"","","",""
Astragalus americanus,Astragalus americanus,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,5,1,wfo-0000169628,urn:lsid:ipni.org:names:24436-2,15924,Astragalus americanus,species,wfo-4000003460,(Hook.) M.E.Jones,Fabaceae,Papilionoideae,"",,Astragalus,"",americanus,"",species,Valid,Contr. W. Bot.8: 8 (1898),Accepted,"","",,"Source in seed data: ildis Update namepublishedIn from  to Contr. W. Bot. 8: 8 (1898), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/ild-15924 >The Plant List v.1.1.",https://www.legumedata.org/taxonomy/taxon/657400,The Fabaceae TEN - Legume Taxonomy Working Group,A,ild-15924,"",FALSE,"","","",""
Astragalus williamsii,Astragalus williamsii,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,6,1,wfo-0000170183,urn:lsid:ipni.org:names:480548-1,16469,Astragalus williamsii,species,wfo-4000003460,Britton & Rydb.,Fabaceae,Papilionoideae,"",,Astragalus,"",williamsii,"",species,Valid,Bull. New York Bot. Gard.2: 175 (1900),Accepted,"","",,"Source in seed data: ildis Update namepublishedIn from Bull. New York Bot. Gard. ii. 175.  to Bull. New York Bot. Gard. 2: 175 (1900), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.or",https://www.legumedata.org/taxonomy/taxon/663814,The Fabaceae TEN - Legume Taxonomy Working Group,A,ild-16469,"",FALSE,"","","",Accepted
Astragalus agrestis,Astragalus agrestis,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,7,2,wfo-0000183549,urn:lsid:ipni.org:names:24402-2,29612,Astragalus agrestis,species,wfo-4000003460,Douglas ex G.Don,Fabaceae,Papilionoideae,"",,Astragalus,"",agrestis,"",species,Valid,Gen. Hist.2: 258 (1832),Accepted,"","",,"Source in seed data: ildis Update namepublishedIn from  to Gen. Hist. 2: 258 (1832), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/ild-29612 >The Plant List v.1.1.</",https://www.legumedata.org/taxonomy/taxon/657249,The Fabaceae TEN - Legume Taxonomy Working Group,A,ild-29612,"",FALSE,"","","",Not a synonym
Oxytropis deflexa subsp. retrorsa,Oxytropis deflexa subsp. retrorsa,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,8,2,wfo-0001051848,urn:lsid:ipni.org:names:179587-2,13011180,Oxytropis deflexa  var. sericea,variety,wfo-0000213910,Torr. & A.Gray,Fabaceae,Papilionoideae,"",,Oxytropis,"",deflexa,sericea,variety,Valid,Fl. N. Amer.1: 342 (1838),Accepted,"","",,"Source in seed data: tro Update namepublishedIn from Fl. N. Amer. 1(2): 342 1838  to Fl. N. Amer. 1: 342 (1838), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/tro-13",https://www.legumedata.org/taxonomy/taxon/401745,The Fabaceae TEN - Legume Taxonomy Working Group,A,tro-13011180,"",TRUE,Synonym,wfo-0001405689,Oxytropis deflexa subsp. retrorsa,Accepted
Oxytropis pumilio,Oxytropis pumilio,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,9,1,wfo-0000208811,urn:lsid:ipni.org:names:511808-1,54863,Oxytropis pumilio,species,wfo-4000027605,(Pall.) Ledeb.,Fabaceae,Papilionoideae,"",,Oxytropis,"",pumilio,"",species,Valid,Fl. Ross.1: 589 (1843),Accepted,"","",,"Source in seed data: ildis Update namepublishedIn from Fl. Ross. (Ledeb.) 1(3): 589. 1843 [Mar-Apr 1843]  to Fl. Ross. 1: 589 (1843), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org",https://www.legumedata.org/taxonomy/taxon/398596,The Fabaceae TEN - Legume Taxonomy Working Group,A,ild-54863,"",FALSE,"","","",""
Oxytropis tananensis,Oxytropis tananensis,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,1,1,wfo-0000168311,urn:lsid:ipni.org:names:179571-2,14633,Oxytropis campestris  var. varians,variety,wfo-0000213908,(Britton & Rydb.) Barneby,Fabaceae,Papilionoideae,"",,Oxytropis,"",campestris,varians,variety,Valid,"Proc. Calif. Acad. Sci., ser. 4, 27: 253 (1944)",Accepted,"","",,"Source in seed data: ildis Updated scientificnameAuthorship from (Britton & Rydb.) Barneby to (Rydb.) Barneby, information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/ild-1463",https://www.legumedata.org/taxonomy/taxon/401742,The Fabaceae TEN - Legume Taxonomy Working Group,A,ild-14633,"",TRUE,Synonym,wfo-0000388834,Oxytropis tananensis,""
Spiraea betulifolia,Spiraea betulifolia,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,2,3,wfo-0001015251,urn:lsid:ipni.org:names:30000765-2,6211,Spiraea betulifolia,species,wfo-4000036101,Pall.,Rosaceae,"","",,Spiraea,"",betulifolia,"",species,Valid,Fl. Ross. 1: 33 (1784),Accepted,"","",,"Source in seed data: rjp Update namepublishedIn from Flora rossica ; 1784 33, t.16 1784  to Fl. Ross. 1: 33 (1784), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/rjp",http://www.theplantlist.org/tpl1.1/record/rjp-6211,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,rjp-6211,"",FALSE,"","","",Accepted
Luetkea pectinata,Luetkea pectinata,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,3,1,wfo-0001013556,urn:lsid:ipni.org:names:144490-2,5759,Luetkea pectinata,species,wfo-4000022406,(Pursh) Kuntze,Rosaceae,"","",,Luetkea,"",pectinata,"",species,Valid,Revis. Gen. Pl. 1: 217 (1891),Accepted,"",wfo-0001013557,,"Source in seed data: rjp Update namepublishedIn from Revisio generum plantarum ; 1891 217 1891  to Revis. Gen. Pl. 1: 217 (1891), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl",http://www.theplantlist.org/tpl1.1/record/rjp-5759,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,rjp-5759,"",FALSE,"","","",""
Potentilla anserina subsp. yukonensis,Potentilla anserina subsp. yukonensis,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,4,1,wfo-0000986282,urn:lsid:ipni.org:names:18889-2,13887,Argentina subarctica,species,wfo-4000002977,Rydb.,Rosaceae,"","",,Argentina,"",subarctica,"",species,Valid,N. Amer. Fl. 22: 354 (1908),Accepted,"","",,"Source in seed data: rjp Update namepublishedIn from North American Flora [Rosaceae] North American Flora [Rosaceae]; 1908 354 1908  to N. Amer. Fl. 22: 354 (1908), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a h",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:18889-2,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,rjp-13887,"",TRUE,Synonym,wfo-0001361577,Potentilla anserina subsp. yukonensis,""
Chamaerhodos grandiflora,Chamaerhodos grandiflora,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,5,1,wfo-0000987403,urn:lsid:ipni.org:names:722156-1,15231,Chamaerhodos grandiflora,species,wfo-4000007629,Ledeb.,Rosaceae,"","",,Chamaerhodos,"",grandiflora,"",species,Valid,Fl. Altaic. 1: 431 (1829),Accepted,"",wfo-0000987405,,"Source in seed data: rjp Updated scientificnameAuthorship from (Pall. ex Schult.) Bunge to Ledeb., information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/rjp-15231 >The Plant",http://www.theplantlist.org/tpl1.1/record/rjp-15231,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,rjp-15231,"",FALSE,"","","",""
Fragaria virginiana subsp. glauca,Fragaria virginiana subsp. glauca,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,6,1,wfo-0001012817,urn:lsid:ipni.org:names:1116028-2,5547,Fragaria virginiana subsp. glauca,subspecies,"",(S.Watson) Staudt,Rosaceae,"","",,Fragaria,"",virginiana,glauca,subspecies,"",Canad. J. Bot. 40: 881 (1962),Unchecked,"",wfo-0001012880,,"Source in seed data: rjp Updated taxonomicstatus from Accepted to Unchecked, information provided by Alan E. on email Oct. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/rjp-5547 >The Plant List v.1.1.</a> Origin",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1116028-2,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,rjp-5547,"",FALSE,"","","",""
Sorbus sambucifolia,Sorbus sambucifolia,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,7,7,wfo-0001015117,"",6189,Sorbus sambucifolia,species,wfo-4000035797,(Cham. & Schltdl.) M.Roem.,Rosaceae,"","",,Sorbus,"",sambucifolia,"",species,Valid,Fam. Nat. Syn. Monogr. 3: 139. 1847 [Apr 1847],Accepted,"",wfo-0000983466,,"Source in seed data: rjp Updated namePublishedIn from Familiarum naturalium regni vegetabilis synopses monographicae 3, Rosiflorae ; 1847 139 1847  to Fam. Nat. Syn. Monogr. 3: 139. 1847 [Apr 1847] , according to IPNI. Information provided by Alan E. on ",http://www.theplantlist.org/tpl1.1/record/rjp-6189,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,rjp-6189,"",FALSE,"","","",Not a synonym
Smelowskia bifurcata,Smelowskia bifurcata,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,8,1,wfo-0001217191,urn:lsid:ipni.org:names:289876-1,4102226,Smelowskia bifurcata,species,wfo-4000035617,(Ledeb.) Botsch.,Brassicaceae,"","",,Smelowskia,"",bifurcata,"",species,Valid,Novosti Sist. Vyssh. Rast. 1968: 140 (1968),Accepted,"",wfo-0001217719,,"Source in seed data: tro Updated scientificnameAuthorship from (Turcz. ex Ledeb.) Botsch. to (Ledeb.) Botsch., information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/tro-4102",http://www.theplantlist.org/tpl1.1/record/tro-4102226,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,tro-4102226,"",FALSE,"","","",""
Smelowskia pyriformis,Smelowskia pyriformis,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,9,1,wfo-0001216786,urn:lsid:ipni.org:names:237537-2,4101458,Smelowskia pyriformis,species,wfo-4000035617,W.H.Drury & Rollins,Brassicaceae,"","",,Smelowskia,"",pyriformis,"",species,Valid,Rhodora 54: 108 (1952),Accepted,"","",,"Source in seed data: tro Update namepublishedIn from Rhodora 54(640): 108–110, f. 3B 1952  to Rhodora 54: 108 (1952), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record",http://www.theplantlist.org/tpl1.1/record/tro-4101458,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,tro-4101458,"",FALSE,"","","",""
